country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
USA,54.75142,-163.96042,304.94,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,264.19,2.2,N
USA,54.75178,-163.96646,313.62,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,265.43,2.2,N
USA,54.75224,-163.97424,343.31,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,266.31,10.9,N
USA,54.753,-163.98715,341.65,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,265.83,10.9,N
USA,54.7538,-164.00072,308.54,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,266.04,1.57,N
USA,54.75468,-164.01569,298.62,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,265.43,1.57,N
USA,54.75534,-163.94817,307.72,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,266.84,34.56,N
USA,54.75566,-163.95355,332.24,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,265.22,34.56,N
USA,54.75598,-163.95897,356.49,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,266.32,50.58,N
USA,54.75632,-163.96486,352.59,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,272.75,50.58,N
USA,54.75759,-163.98618,357.68,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,297.05,258.4,N
USA,54.75826,-163.9446,298.82,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,268.98,21.33,N
USA,54.75835,-163.99911,311.37,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,264.63,4.38,N
USA,54.75858,-163.95021,320.36,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,268.23,21.33,N
USA,54.7589,-163.95578,354.73,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,269.44,103.2,N
USA,54.75922,-163.96159,367,0.51,0.5,2023-10-03,1223,N,VIIRS,h,2.0NRT,272.75,103.2,N
USA,54.75959,-163.96811,367,0.51,0.5,2023-10-03,1223,N,VIIRS,h,2.0NRT,268.4,12.79,N
USA,54.75965,-163.94255,297,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,269.15,2.28,N
USA,54.75999,-163.94829,314.49,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,268.41,34.56,N
USA,54.76011,-163.97777,367,0.51,0.5,2023-10-03,1223,N,VIIRS,h,2.0NRT,267.18,12.79,N
USA,54.76033,-163.95399,319.47,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,281.87,34.56,N
USA,54.76067,-163.95985,367,0.51,0.5,2023-10-03,1223,N,VIIRS,h,2.0NRT,276.52,50.58,N
USA,54.76081,-163.99107,306.92,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,262.94,4.42,N
USA,54.76106,-163.96642,367,0.51,0.5,2023-10-03,1223,N,VIIRS,h,2.0NRT,270.29,50.58,N
USA,54.76157,-163.97496,320.65,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,262.27,258.4,N
USA,54.76231,-163.9874,298.97,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,263.13,258.4,N
USA,54.7629,-163.94464,306.81,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,270.26,21.33,N
USA,54.76324,-163.95064,303.83,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,278.73,21.33,N
USA,54.76358,-163.95677,329.76,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,329.05,103.2,N
USA,54.76394,-163.96318,339.76,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,267.75,103.2,N
USA,54.76431,-163.9429,298.58,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,270.12,2.23,N
USA,54.76435,-163.97064,344.14,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,267.13,12.79,N
USA,54.76468,-163.94902,327.53,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,273.82,53.65,N
USA,54.76493,-163.98126,314.56,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,264.02,12.79,N
USA,54.76505,-163.95529,333.29,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,311.03,53.65,N
USA,54.76544,-163.9619,315.05,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,267.09,17.3,N
USA,54.76588,-163.96931,314.05,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,268.18,17.3,N
USA,54.76646,-163.97897,316.83,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,262.65,3.1,N
USA,54.76759,-163.9458,307.81,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,271.27,113.07,N
USA,54.76797,-163.95247,343.94,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,274.23,113.07,N
USA,54.76835,-163.95935,327.63,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,265.31,5.99,N
USA,54.76902,-163.94392,304.41,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,268.5,2.23,N
USA,54.76942,-163.95078,367,0.51,0.49,2023-10-03,1223,N,VIIRS,h,2.0NRT,275.95,53.65,N
USA,54.76984,-163.95779,340.49,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,266.61,53.65,N
USA,54.77191,-163.94011,302.99,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,266.6,17.02,N
USA,54.7723,-163.94719,367,0.51,0.49,2023-10-03,1223,N,VIIRS,h,2.0NRT,331.11,113.07,N
USA,54.77271,-163.95454,348.34,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,314.01,113.07,N
USA,54.77313,-163.96211,295.38,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,263.63,5.99,N
USA,54.7733,-163.93805,296.08,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,268.16,145.84,N
USA,54.77373,-163.94514,367,0.51,0.49,2023-10-03,1223,N,VIIRS,h,2.0NRT,321.92,145.84,N
USA,54.77418,-163.95258,367,0.51,0.49,2023-10-03,1223,N,VIIRS,h,2.0NRT,348.2,109.8,N
USA,54.77464,-163.96024,314.38,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,264.88,109.8,N
USA,54.77659,-163.94115,326.91,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,306.49,99.61,N
USA,54.77702,-163.94859,346.43,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,324.45,59.19,N
USA,54.77745,-163.95651,328.98,0.51,0.5,2023-10-03,1223,N,VIIRS,n,2.0NRT,275.35,59.19,N
USA,54.77846,-163.94652,345.43,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,328.24,145.84,N
USA,54.77894,-163.95445,306.24,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,275.31,109.8,N
USA,54.78127,-163.94193,333.84,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,315.47,99.61,N
USA,54.78171,-163.94975,315.47,0.51,0.49,2023-10-03,1223,N,VIIRS,n,2.0NRT,267.94,59.19,N
