country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
BRA,-2.47535,-48.0673,340.44,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,289.6,7.17,N
BRA,-2.47387,-48.04986,335.44,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,289.61,8.02,N
BRA,-2.4733,-48.05372,340.07,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,289.41,14.62,N
BRA,-2.47274,-48.05754,343.69,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,289.24,14.62,N
BRA,-2.47218,-48.06134,352.76,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,290.62,10.24,N
BRA,-2.47202,-48.05132,326.35,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,286.5,7.28,N
BRA,-2.47162,-48.06509,332.25,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,288.76,10.24,N
BRA,-2.47143,-48.05515,320.95,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,286.13,10.59,N
BRA,-2.47107,-48.06883,305.88,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,286.67,3.12,N
BRA,-2.47084,-48.05895,325.63,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,287.75,10.59,N
BRA,-2.47026,-48.06273,321.69,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,287.93,7.17,N
BRA,-2.46968,-48.06646,306.85,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,287.1,7.17,N
BRA,-2.31094,-47.98517,309.16,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,280.97,1.66,N
BRA,-2.31036,-47.98907,321,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,279.92,1.66,N
BRA,-2.30528,-47.98418,318.75,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,281.74,1.66,N
BRA,-2.30469,-47.98805,313.01,0.4,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,281.49,1.66,N
BRA,-1.81651,-47.26478,297.35,0.5,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,281.27,0.47,N
BRA,-1.81586,-47.26896,297.95,0.5,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,281.83,0.47,N
BRA,-1.74736,-54.43806,303.57,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,285.8,1.22,N
BRA,-1.74604,-54.4466,304.02,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,285.38,1.26,N
BRA,-1.74538,-54.45088,301.05,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,285.83,0.71,N
BRA,-1.74435,-54.43319,308.45,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,286.12,1.22,N
BRA,-1.74369,-54.43747,315.38,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,285.63,1.22,N
BRA,-1.74001,-54.4369,304.33,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,284.31,0.92,N
BRA,-1.72386,-53.65207,309.42,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,288.3,2.15,N
BRA,-1.72207,-53.64994,314.26,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,288.88,2.1,N
BRA,-1.72002,-53.65148,323.64,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,288.47,2.15,N
BRA,-1.71823,-53.64934,318.97,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,288.1,2.1,N
BRA,-1.62738,-54.63802,311.73,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,286.45,1.35,N
BRA,-1.62673,-54.64222,305,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,284.44,0.6,N
BRA,-1.53713,-53.65495,307.62,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.55,3.14,N
BRA,-1.52946,-55.42574,310.2,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.29,0.92,N
BRA,-1.52118,-55.96291,304.78,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.37,0.94,N
BRA,-1.50499,-55.42197,309.52,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.74,1.34,N
BRA,-1.50439,-55.42582,312.08,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.02,1.37,N
BRA,-1.50293,-55.92231,316.5,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.68,1.98,N
